kernel,dataset,rows,cols,nnzs,elapsed
group-mapped,cant,62451,62451,4007383,0.346112
group-mapped,mac_econ_fwd500,206500,206500,1273389,0.059392
group-mapped,pdb1HYS,36417,36417,4344765,0.270336
group-mapped,consph,83334,83334,6010480,0.241664
group-mapped,mc2depi,525825,525825,2100225,0.070656
group-mapped,cop20k_A,121192,121192,2624331,0.144384
group-mapped,webbase-1M,1000005,1000005,3105536,2.02749
group-mapped,GAP-road,23947347,23947347,57708624,2.05005
group-mapped,thermal1,82654,82654,574458,0.053248
group-mapped,thermal2,1228045,1228045,8580313,0.262144
group-mapped,rotor2,791,791,10685,0.028672
group-mapped,rotor1,100,100,708,0.018432
group-mapped,robot,120,120,870,0.018464
group-mapped,GL6_D_7,636,470,5378,0.02048
group-mapped,GL6_D_9,340,545,4349,0.026624
group-mapped,GL6_D_10,163,341,2053,0.028672
group-mapped,GL6_D_6,469,201,2526,0.016384
group-mapped,GL6_D_8,544,637,6153,0.024576
group-mapped,denormal,89400,89400,1156224,0.057344
group-mapped,Delor338K,343236,887058,4211599,0.160768
group-mapped,Delor64K,64719,1785345,652140,0
group-mapped,Delor295K,295734,1823928,2401323,0.091136
group-mapped,N_pid,3625,3923,8054,0.016384
group-mapped,N_reactome,10204,16559,43816,0.036832
group-mapped,N_biocarta,1922,1996,4335,0.017408
group-mapped,offshore,259789,259789,4242673,0.195584
group-mapped,2cubes_sphere,101492,101492,1647264,0.12592
group-mapped,2cubes_sphere_b,0,0,0,0.006144
group-mapped,sls,1748122,62729,6804304,0.167936
group-mapped,Chem97ZtZ,2541,2541,7361,0.04096
group-mapped,Chem97Zt,2541,31022,62044,0.355328
group-mapped,dgreen,1200611,1200611,38259877,2.08077
group-mapped,vas_stokes_1M,1090664,1090664,34767207,1.56979
group-mapped,ss1,205282,205282,845089,0.04096
group-mapped,ss,1652680,1652680,34753577,1.15098
group-mapped,power9,155376,155376,2512300,0.217088
group-mapped,radiation,223104,223104,7637688,0.47616
group-mapped,imagesensor,118758,118758,1893170,0.080896
group-mapped,nv2,1453908,1453908,52728362,2.72794
group-mapped,vas_stokes_4M,4382246,4382246,131577616,5.12304
group-mapped,vas_stokes_2M,2146677,2146677,65129037,2.71565
group-mapped,test1,392908,392908,12968200,0.600064
group-mapped,stokes,11449533,11449533,349321980,12.7324
group-mapped,nv1,75468,75468,2449194,0.125952
group-mapped,mosfet2,46994,46994,1499460,0.084992
group-mapped,sts4098_b,4098,1,1612,0.009216
group-mapped,sts4098,4098,4098,72356,0.057344
group-mapped,utm3060,3060,3060,42211,0.023552
group-mapped,utm3060_b,0,0,0,0.007168
group-mapped,utm1700b,1700,1700,21509,0.023552
group-mapped,utm1700b_b,0,0,0,0.006144
group-mapped,utm300,300,300,3155,0.08704
group-mapped,utm5940_b,0,0,0,0.006176
group-mapped,utm5940,5940,5940,83842,0.026656
group-mapped,msdoor,415863,415863,20240935,0.738272
group-mapped,marine1,400320,400320,6226538,0.232448
group-mapped,abtaha2,37932,331,137228,0.017408
group-mapped,abtaha1,14596,209,51307,0.01536
group-mapped,ramage02,16830,16830,2866352,0.260128
group-mapped,pds10,16558,16558,149658,0.03584
group-mapped,jnlbrng1,40000,40000,199200,0.018464
group-mapped,ldoor,952203,952203,46522475,1.60666
group-mapped,s3dkt3m2,90449,90449,3753461,0.16384
group-mapped,s3dkt3m2_coord,0,0,0,0.006144
group-mapped,copter2,55476,55476,759952,0.053248
group-mapped,crankseg_2,63838,63838,14148858,0.975872
group-mapped,hood,220542,220542,10768436,0.43008
group-mapped,minsurfo,40806,40806,203622,0.021504
group-mapped,copter1,17222,17222,211064,0.029696
group-mapped,oilpan,73752,73752,3597188,0.154624
group-mapped,crankseg_1,52804,52804,10614210,0.795648
group-mapped,wathen120,36441,36441,565761,0.043008
group-mapped,opt1,15449,15449,1930655,0.217088
group-mapped,pwt,36519,36519,326107,0.032768
group-mapped,obstclae,40000,40000,197608,0.021504
group-mapped,ford1,18728,18728,101576,0.024576
group-mapped,bmw7st_1,141347,141347,7339667,0.374784
group-mapped,srb1,54924,54924,2962152,0.16384
group-mapped,cvxbqp1,50000,50000,349968,0.027648
group-mapped,apache1,80800,80800,542184,0.031744
group-mapped,audikw_1,943695,943695,77651847,2.54666
group-mapped,vanbody,47072,47072,2336898,0.15664
group-mapped,ford2,100196,100196,544688,0.06144
group-mapped,s3dkq4m2,90449,90449,4820891,0.175104
group-mapped,s3dkq4m2_coord,0,0,0,0.006112
group-mapped,inline_1,503712,503712,36816342,1.48275
group-mapped,wathen100,30401,30401,471601,0.033792
group-mapped,bmwcra_1,148770,148770,10644002,0.366624
group-mapped,torsion1,40000,40000,197608,0.018432
group-mapped,gridgena,48962,48962,512084,0.032768
group-mapped,apache2,715176,715176,4817870,0.12496
group-mapped,finance256,37376,37376,298496,0.023552
group-mapped,Alemdar,6245,6245,42581,0.016384
group-mapped,viscorocks,37762,37762,1162244,0.063488
group-mapped,largebasis,440020,440020,5560100,0.155648
group-mapped,majorbasis,160000,160000,1750416,0.059392
group-mapped,crashbasis,160000,160000,1750416,0.060416
group-mapped,ESOC,327062,37830,6019939,0.183296
group-mapped,af_shell6,504855,504855,17588875,0.514048
group-mapped,af_2_k101,503625,503625,17550675,0.62976
group-mapped,af_shell1,504855,504855,17588875,0.61952
group-mapped,af_shell1_b,0,0,0,0.007168
group-mapped,af_3_k101,503625,503625,17550675,0.734208
group-mapped,af_shell5,504855,504855,17588875,0.632832
group-mapped,af_shell8,504855,504855,17588875,0.621568
group-mapped,af_shell10,1508065,1508065,52672325,1.62608
group-mapped,af_shell2,504855,504855,17588875,0.62976
group-mapped,af_1_k101,503625,503625,17550675,0.618496
group-mapped,af_5_k101,503625,503625,17550675,0.631808
group-mapped,af_shell7,504855,504855,17588875,0.620544
group-mapped,af_shell3_b,0,0,0,0.010208
group-mapped,af_shell3,504855,504855,17588875,0.61952
group-mapped,af_shell9,504855,504855,17588875,0.631808
group-mapped,af_0_k101,503625,503625,17550675,0.618496
group-mapped,af_shell4,504855,504855,17588875,0.626688
group-mapped,af_4_k101,503625,503625,17550675,0.630784
group-mapped,xenon2,157464,157464,3866688,0.22528
group-mapped,xenon1,48600,48600,1181120,0.069632
group-mapped,Goodwin_095,100037,100037,3226066,0.134144
group-mapped,Goodwin_071,56021,56021,1797934,0.084992
group-mapped,Goodwin_127,178437,178437,5778545,0.242688
group-mapped,Goodwin_040,17922,17922,561677,0.057344
group-mapped,goodwin,7320,7320,324784,0.0768
group-mapped,Goodwin_054,32510,32510,1030878,0.072704
group-mapped,Goodwin_023,6005,6005,182168,0.048128
group-mapped,Goodwin_030,10142,10142,312814,0.0512
group-mapped,Goodwin_013,1965,1965,56069,0.041984
group-mapped,rim,22560,22560,1014951,0.09216
group-mapped,Goodwin_010,1182,1182,32282,0.04096
group-mapped,Goodwin_017,3317,3317,97773,0.043008
group-mapped,NotreDame_yeast,2114,2114,4480,0.016384
group-mapped,NotreDame_actors,392400,127823,1470404,0.115712
group-mapped,NotreDame_www,325729,325729,929849,0.07168
group-mapped,ecl32,51993,51993,380415,0.031744
group-mapped,hollywood-2009,1139905,1139905,113891327,7.36256
group-mapped,indochina-2004,7414866,7414866,194109311,11.8671
group-mapped,enron,69244,69244,276143,0.210944
group-mapped,dblp-2010,326186,326186,1615400,0.133184
group-mapped,cnr-2000,325557,325557,3216152,0.25088
group-mapped,amazon-2008,735323,735323,5158388,0.165984
group-mapped,eu-2005,862664,862664,19235140,1.00864
group-mapped,uk-2002,18520486,18520486,298113762,8.40397
group-mapped,arabic-2005,22744080,22744080,639999458,17.3076
group-mapped,ljournal-2008,5363260,5363260,79023142,6.00474
group-mapped,in-2004,1382908,1382908,16917053,1.03731
group-mapped,li,22695,22695,1350309,0.114688
group-mapped,pli,22695,22695,1350309,0.116736
group-mapped,t2dal_bci_C,7,4257,7,0.013312
group-mapped,t2dal_bci,4257,4257,37465,0.019456
group-mapped,t2dal_bci_Aside,4257,4257,31,0.016384
group-mapped,t2dal_bci_B,4257,1,124,0.012288
group-mapped,t2dal_bci_E,4257,4257,4257,0.011264
group-mapped,t2dal_bci_Atop,4257,4257,111,0.014336
group-mapped,t2dal_bci_Abottom,4257,4257,99,0.013312
group-mapped,rail_79841,79841,79841,553921,0.03584
group-mapped,rail_79841_B,79841,7,1377,0.013312
group-mapped,rail_79841_E,79841,79841,554913,0.034816
group-mapped,rail_79841_C,6,79841,17,0.01024
group-mapped,LFAT5000_E,19994,19994,79966,0.017408
group-mapped,LFAT5000_B,19994,1,1,0.011264
group-mapped,LFAT5000,19994,19994,79966,0.01536
group-mapped,LFAT5000_M,19994,19994,79966,0.016384
group-mapped,LFAT5000_C,1,19994,1,0.012288
group-mapped,filter3D_C,5,106437,5,0.013312
group-mapped,filter3D,106437,106437,2707179,0.144384
group-mapped,filter3D_E,106437,106437,2707145,0.14336
group-mapped,filter3D_B,106437,1,7055,0.011264
group-mapped,t3dh_e,79171,79171,4352105,0.190464
group-mapped,windscreen_B,22692,1,1,0.012288
group-mapped,windscreen_M,22692,22692,1481988,0.121856
group-mapped,t2dal_e,4257,4257,4257,0.011264
group-mapped,filter2D,1668,1668,10750,0.017408
group-mapped,filter2D_C,5,1668,5,0.012288
group-mapped,filter2D_B,1668,1,503,0.011296
group-mapped,filter2D_E,1668,1668,1668,0.012288
group-mapped,chipcool1_B,20082,1,246,0.013312
group-mapped,chipcool1,20082,20082,281150,0.034816
group-mapped,chipcool1_E,20082,20082,20082,0.012288
group-mapped,chipcool1_C,5,20082,5,0.014336
group-mapped,LF10000_M,19998,19998,99982,0.016384
group-mapped,LF10000_C,1,19998,1,0.014336
group-mapped,LF10000_B,19998,1,1,0.013312
group-mapped,LF10000_E,19998,19998,99982,0.019456
group-mapped,LF10000,19998,19998,99982,0.018432
group-mapped,LF10_E,18,18,82,0.02048
group-mapped,LF10_B,18,1,1,0.012288
group-mapped,LF10,18,18,82,0.014304
group-mapped,LF10_C,1,18,1,0.012288
group-mapped,LF10_M,18,18,82,0.016384
group-mapped,t3dh_a,79171,79171,4352105,0.186368
group-mapped,t2dal_a,4257,4257,37465,0.021504
group-mapped,rail_20209,20209,20209,139233,0.026624
group-mapped,rail_20209_E,20209,20209,139473,0.022528
group-mapped,rail_20209_B,20209,7,689,0.013312
group-mapped,rail_20209_C,6,20209,17,0.012288
group-mapped,bone010,986703,986703,71666325,2.26099
group-mapped,bone010_B,986703,1,1,0.024576
group-mapped,bone010_C,3,986703,3,0.011264
group-mapped,bone010_M,986703,986703,23888775,0.729056
group-mapped,rail_5177,5177,5177,35185,0.017408
group-mapped,rail_5177_E,5177,5177,35241,0.018432
group-mapped,rail_5177_B,5177,7,345,0.01232
group-mapped,rail_5177_C,6,5177,17,0.012288
group-mapped,boneS10_B,914898,1,1,0.022528
group-mapped,boneS10_M,914898,914898,18489474,0.551936
group-mapped,boneS10_C,3,914898,3,0.012288
group-mapped,boneS10,914898,914898,55468422,1.54419
group-mapped,flowmeter5,9669,9669,67391,0.017408
group-mapped,flowmeter5_B,9669,1,24,0.01024
group-mapped,flowmeter5_E,9669,9669,9669,0.01024
group-mapped,flowmeter5_C,5,9669,5,0.013408
group-mapped,spiral,1434,1434,18228,0.060416
group-mapped,spiral_B,1434,1,1,0.012288
group-mapped,spiral_E,1434,1434,1137732,1.1479
group-mapped,gyro_m,17361,17361,340431,0.059424
group-mapped,gyro_C,12,17361,12,0.012288
group-mapped,gyro,17361,17361,1021159,0.142336
group-mapped,gyro_M,17361,17361,340431,0.055296
group-mapped,gyro_B,17361,1,8,0.012288
group-mapped,t3dl,20360,20360,509866,0.043008
group-mapped,t3dl_C,7,20360,7,0.01024
group-mapped,t3dl_E,20360,20360,20360,0.011264
group-mapped,t3dl_B,20360,1,120,0.011264
group-mapped,boneS01_C,3,127224,3,0.01024
group-mapped,boneS01_M,127224,127224,2238384,0.085056
group-mapped,boneS01_B,127224,1,1,0.011264
group-mapped,boneS01,127224,127224,6715152,0.224256
group-mapped,gas_sensor_C,28,66917,28,0.014304
group-mapped,gas_sensor_B,66917,1,744,0.01024
group-mapped,gas_sensor_E,66917,66917,66917,0.010336
group-mapped,gas_sensor,66917,66917,1703365,0.069632
group-mapped,t2dah_a,11445,11445,176117,0.026624
group-mapped,t3dl_a,20360,20360,509866,0.043008
group-mapped,flowmeter0_E,9669,9669,9669,0.009216
group-mapped,flowmeter0_B,9669,1,24,0.011264
group-mapped,flowmeter0_C,5,9669,5,0.011264
group-mapped,flowmeter0,9669,9669,67391,0.02672
group-mapped,t2dah,11445,11445,176117,0.027648
group-mapped,t2dah_C,7,11445,7,0.013312
group-mapped,t2dah_E,11445,11445,176117,0.028672
group-mapped,t2dah_B,11445,1,245,0.011264
group-mapped,LFAT5_C,1,14,1,0.011296
group-mapped,LFAT5,14,14,46,0.012288
group-mapped,LFAT5_M,14,14,46,0.012288
group-mapped,LFAT5_E,14,14,46,0.012288
group-mapped,LFAT5_B,14,1,1,0.011264
group-mapped,inlet_E,11730,11730,95316,0.018432
group-mapped,inlet_B,11730,2,39,0.011264
group-mapped,inlet_C,1,11730,64,0.011264
group-mapped,inlet,11730,11730,328323,0.04096
group-mapped,rail_1357_B,1357,7,173,0.013312
group-mapped,rail_1357_E,1357,1357,8997,0.018432
group-mapped,rail_1357,1357,1357,8985,0.018432
group-mapped,rail_1357_C,6,1357,17,0.012288
group-mapped,t2dal_C,7,4257,7,0.011264
group-mapped,t2dal_E,4257,4257,4257,0.011264
group-mapped,t2dal_B,4257,1,124,0.011264
group-mapped,t2dal,4257,4257,37465,0.01744
group-mapped,t2dah_e,11445,11445,176117,0.027648
group-mapped,t3dl_e,20360,20360,20360,0.01024
group-mapped,t3dh_C,7,79171,7,0.011264
group-mapped,t3dh_E,79171,79171,4352105,0.147456
group-mapped,t3dh_B,79171,1,356,0.013312
group-mapped,t3dh,79171,79171,4352105,0.147456
group-mapped,piston_M,2025,2025,3856,0.012288
group-mapped,piston_E,2025,2025,96400,0.04608
group-mapped,piston_B,2025,1,11,0.012288
group-mapped,piston,2025,2025,100015,0.04608
group-mapped,chipcool0_C,5,20082,5,0.011264
group-mapped,chipcool0_B,20082,1,246,0.011168
group-mapped,chipcool0_E,20082,20082,20082,0.01024
group-mapped,chipcool0,20082,20082,281150,0.028736
group-mapped,gyro_k,17361,17361,1021159,0.144384
group-mapped,ABACUS_shell_hd_E,23412,23412,19216,0.016384
group-mapped,ABACUS_shell_hd_K,23412,23412,216082,0.025696
group-mapped,ABACUS_shell_hd_M,23412,23412,206474,0.03072
group-mapped,ABACUS_shell_hd_c,1,23412,1,0.012288
group-mapped,ABACUS_shell_hd_Mzeros,23412,23412,12010,0.018432
group-mapped,ABACUS_shell_hd_b,23412,1,1,0.017408
group-mapped,ABACUS_shell_ud_K,23412,23412,216082,0.03072
group-mapped,ABACUS_shell_ud_M,23412,23412,206474,0.026592
group-mapped,ABACUS_shell_ud_closedform,100,101,102,0.012288
group-mapped,ABACUS_shell_ud_c,1,23412,1,0.013312
group-mapped,ABACUS_shell_ud,23412,23412,218484,0.029696
group-mapped,ABACUS_shell_ud_b,23412,1,1,0.01536
group-mapped,ABACUS_shell_md_M,23412,23412,206474,0.026624
group-mapped,ABACUS_shell_md_E,23412,23412,19216,0.019456
group-mapped,ABACUS_shell_md_K,23412,23412,216082,0.028672
group-mapped,ABACUS_shell_md_b,23412,1,1,0.012288
group-mapped,ABACUS_shell_md_c,1,23412,1,0.011264
group-mapped,ABACUS_shell_md_Mzeros,23412,23412,12010,0.01536
group-mapped,ABACUS_shell_ld_M,23412,23412,206474,0.031744
group-mapped,ABACUS_shell_ld_K,23412,23412,216082,0.031744
group-mapped,ABACUS_shell_ld_E,23412,23412,19216,0.019456
group-mapped,ABACUS_shell_ld_Mzeros,23412,23412,12010,0.02048
group-mapped,ABACUS_shell_ld_b,23412,1,1,0.013312
group-mapped,ABACUS_shell_ld_c,1,23412,1,0.012288
group-mapped,JP,87616,67320,13734559,0.683008
group-mapped,3D_51448_3D_b,0,0,0,0.006144
group-mapped,3D_51448_3D,51448,51448,1056610,0.410592
group-mapped,2D_27628_bjtcai,27628,27628,442898,0.048128
group-mapped,matrix-new_3,125329,125329,2678750,1.44486
group-mapped,matrix_9_b,0,0,0,0.007168
group-mapped,matrix_9,103430,103430,2121550,0.327712
group-mapped,3D_28984_Tetra,28984,28984,599170,0.339968
group-mapped,3D_28984_Tetra_b,0,0,0,0.007168
group-mapped,2D_54019_highK,54019,54019,996414,0.105472
group-mapped,ibm_matrix_2,51448,51448,1056610,0.4096
group-mapped,ibm_matrix_2_b,0,0,0,0.00512
group-mapped,145bit_solution,1,3,4,0.012288
group-mapped,145bit,1002,993,11315,0.024576
group-mapped,130bit_solution,2,3,5,0.011264
group-mapped,130bit,584,575,6120,0.022528
group-mapped,192bit,13691,13682,154303,0.028672
group-mapped,192bit_solution,1,3,5,0.012288
group-mapped,162bit_solution,2,3,7,0.012288
group-mapped,162bit,3606,3597,37118,0.022528
group-mapped,208bit,24430,24421,299756,0.03584
group-mapped,208bit_solution,1,5,6,0.011264
group-mapped,176bit_solution,1,3,8,0.01024
group-mapped,176bit,7441,7431,82270,0.0256
group-mapped,viscoplastic1_C_7,4326,4326,61166,0.044032
group-mapped,viscoplastic1_C_6,4326,4326,61166,0.076768
group-mapped,viscoplastic1_C_1,4326,4326,61166,0.043008
group-mapped,viscoplastic1,4326,4326,61166,0.045056
group-mapped,viscoplastic1_C_2,4326,4326,61166,0.04608
group-mapped,viscoplastic1_C_5,4326,4326,61166,0.045056
group-mapped,viscoplastic1_C_4,4326,4326,61166,0.044032
group-mapped,viscoplastic1_C_3,4326,4326,61166,0.045056
group-mapped,viscoplastic2,32769,32769,381326,0.106496
group-mapped,viscoplastic2_C_7,32769,32769,381326,0.10752
group-mapped,viscoplastic2_C_1,32769,32769,381326,0.108512
group-mapped,viscoplastic2_C_6,32769,32769,381326,0.104448
group-mapped,viscoplastic2_C_5,32769,32769,381326,0.105472
group-mapped,viscoplastic2_C_2,32769,32769,381326,0.103424
group-mapped,viscoplastic2_C_3,32769,32769,381326,0.103424
group-mapped,viscoplastic2_C_4,32769,32769,381326,0.1024
group-mapped,pkustk01,22044,22044,979380,0.13312
group-mapped,pkustk12,94653,94653,7512317,1.39878
group-mapped,pkustk06,43164,43164,2571768,0.175104
group-mapped,pkustk02,10800,10800,810000,0.187392
group-mapped,pkustk08,22209,22209,3226671,0.314368
group-mapped,pkustk11,87804,87804,5217912,0.249856
group-mapped,pkustk05,37164,37164,2205144,0.169984
group-mapped,pkustk07,16860,16860,2418804,0.314368
group-mapped,pkustk14,151926,151926,14836504,0.616448
group-mapped,pkustk13,94893,94893,6616827,0.3072
group-mapped,pkustk04,55590,55590,4218660,0.839648
group-mapped,pkustk10,80676,80676,4308984,0.207872
group-mapped,pkustk09,33960,33960,1583640,0.11264
group-mapped,pkustk03,63336,63336,3130416,0.146432
group-mapped,qa8fm,66127,66127,1660579,0.082944
group-mapped,m3plates,11107,11107,6639,0.01024
group-mapped,qa8fk,66127,66127,1660579,0.08192
group-mapped,k3plates,11107,11107,378927,0.064512
group-mapped,epb1,14734,14734,95053,0.019488
group-mapped,epb2,25228,25228,175027,0.052224
group-mapped,epb0,1794,1794,7764,0.021504
group-mapped,epb3,84617,84617,463625,0.027648
group-mapped,av41092,41092,41092,1683902,0.791552
group-mapped,t2em,921632,921632,4590832,0.131072
group-mapped,tmt_sym,726713,726713,5080961,0.14848
group-mapped,tmt_unsym,917825,917825,4584801,0.131072
group-mapped,parabolic_fem,525825,525825,3674625,0.116736
group-mapped,language,399130,399130,1216334,0.5888
group-mapped,deltaX,68600,21961,247424,0.095232
group-mapped,photogrammetry,1388,390,11816,0.022528
group-mapped,photogrammetry2,4472,936,37056,0.02048
group-mapped,ww_vref_6405_E,13251,13251,1664,0.013312
group-mapped,ww_vref_6405_B,13251,1,1,0.012288
group-mapped,ww_vref_6405_C,1,13251,1,0.012288
group-mapped,ww_vref_6405,13251,13251,48737,0.0256
group-mapped,S40PI_n_E,2182,2182,2063,0.013312
group-mapped,S40PI_n_B,2182,1,1,0.014336
group-mapped,S40PI_n_C,1,2182,1,0.012288
group-mapped,S40PI_n,2182,2182,5341,0.014336
group-mapped,M20PI_n_E,1182,1182,1063,0.012288
group-mapped,M20PI_n_B,1182,3,3,0.012288
group-mapped,M20PI_n_C,3,1182,3,0.013312
group-mapped,M20PI_n,1182,1182,2881,0.016384
group-mapped,bauru5727,40366,40366,145019,0.031744
group-mapped,bauru5727_E,40366,40366,5727,0.014336
group-mapped,bauru5727_B,40366,2,2,0.013312
group-mapped,bauru5727_iv,40366,1,5727,0.011264
group-mapped,bauru5727_C,2,40366,10,0.012288
group-mapped,bips07_1693_C,4,13275,20,0.013312
group-mapped,bips07_1693_B,13275,4,4,0.013312
group-mapped,bips07_1693_E,13275,13275,1693,0.012256
group-mapped,bips07_1693,13275,13275,49044,0.0256
group-mapped,bips07_1693_iv,13275,1,1693,0.014336
group-mapped,M80PI_n1,4028,4028,9927,0.013312
group-mapped,M80PI_n1_E,4028,4028,4028,0.012288
group-mapped,M80PI_n1_B,4028,3,3,0.012288
group-mapped,M80PI_n1_C,3,4028,3,0.011264
group-mapped,S80PI_n_B,4182,1,1,0.012288
group-mapped,S80PI_n_E,4182,4182,4063,0.011264
group-mapped,S80PI_n_C,1,4182,1,0.012288
group-mapped,S80PI_n,4182,4182,10261,0.014336
group-mapped,M40PI_n1_C,3,2028,3,0.011264
group-mapped,M40PI_n1_E,2028,2028,2028,0.012288
group-mapped,M40PI_n1_B,2028,3,3,0.013312
group-mapped,M40PI_n1,2028,2028,5007,0.013312
group-mapped,mimo28x28_system,13251,13251,48737,0.026624
group-mapped,mimo28x28_system_B,13251,28,28,0.013312
group-mapped,mimo28x28_system_E,13251,13251,1664,0.013312
group-mapped,mimo28x28_system_C,28,13251,28,0.013312
group-mapped,bips07_1998_E,15066,15066,1998,0.01536
group-mapped,bips07_1998_B,15066,4,4,0.013312
group-mapped,bips07_1998_C,4,15066,20,0.01536
group-mapped,bips07_1998,15066,15066,62198,0.026624
group-mapped,bips07_1998_iv,15066,1,1998,0.013312
group-mapped,nopss_11k_C,1,11685,5,0.011264
group-mapped,nopss_11k_iv,11685,1,1257,0.01024
group-mapped,nopss_11k_B,11685,1,1,0.012288
group-mapped,nopss_11k_E,11685,11685,1257,0.013312
group-mapped,nopss_11k,11685,11685,44941,0.026624
group-mapped,bips07_3078_B,21128,4,4,0.013312
group-mapped,bips07_3078_E,21128,21128,3078,0.012288
group-mapped,bips07_3078_C,4,21128,20,0.012288
group-mapped,bips07_3078_iv,21128,1,3078,0.012288
group-mapped,bips07_3078,21128,21128,75729,0.029696
group-mapped,S10PI_n,682,682,1633,0.016384
group-mapped,S10PI_n_E,682,682,563,0.012288
group-mapped,S10PI_n_B,682,1,1,0.012288
group-mapped,S10PI_n_C,1,682,1,0.012288
group-mapped,S40PI_n1_B,2028,1,1,0.012288
group-mapped,S40PI_n1_E,2028,2028,2028,0.012288
group-mapped,S40PI_n1,2028,2028,5007,0.014336
group-mapped,S40PI_n1_C,1,2028,1,0.013312
group-mapped,S80PI_n1,4028,4028,9927,0.018432
group-mapped,S80PI_n1_B,4028,1,1,0.012288
group-mapped,S80PI_n1_E,4028,4028,4028,0.012288
group-mapped,S80PI_n1_C,1,4028,1,0.013312
group-mapped,M10PI_n1_B,528,3,3,0.014336
group-mapped,M10PI_n1_E,528,528,528,0.013312
group-mapped,M10PI_n1,528,528,1317,0.014336
group-mapped,M10PI_n1_C,3,528,3,0.01536
group-mapped,bips98_1142_iv,9735,1,1142,0.011264
group-mapped,bips98_1142_C,4,9735,20,0.013312
group-mapped,bips98_1142_E,9735,9735,1142,0.012288
group-mapped,bips98_1142_B,9735,4,4,0.012288
group-mapped,bips98_1142,9735,9735,40983,0.0256
group-mapped,mimo8x8_system_C,8,13309,8,0.012288
group-mapped,mimo8x8_system,13309,13309,48872,0.026624
group-mapped,mimo8x8_system_E,13309,13309,1676,0.012288
group-mapped,mimo8x8_system_B,13309,8,8,0.012288
group-mapped,descriptor_xingo6u,20738,20738,73916,0.027648
group-mapped,descriptor_xingo6u_E,20738,20738,2940,0.014336
group-mapped,descriptor_xingo6u_B,20738,1,1,0.012288
group-mapped,descriptor_xingo6u_C,6,20738,6,0.011264
group-mapped,xingo_afonso_itaipu_C,1,13250,1,0.012288
group-mapped,xingo_afonso_itaipu,13250,13250,48735,0.0256
group-mapped,xingo_afonso_itaipu_E,13250,13250,1664,0.011264
group-mapped,xingo_afonso_itaipu_B,13250,1,1,0.013312
group-mapped,xingo3012_B,20944,2,2,0.01536
group-mapped,xingo3012_E,20944,20944,3012,0.014336
group-mapped,xingo3012,20944,20944,74386,0.029696
group-mapped,xingo3012_C,2,20944,10,0.012288
group-mapped,M10PI_n_B,682,3,3,0.012288
group-mapped,M10PI_n_E,682,682,563,0.012288
group-mapped,M10PI_n,682,682,1633,0.016384
group-mapped,M10PI_n_C,3,682,3,0.013312
group-mapped,S20PI_n1_C,1,1028,1,0.014368
group-mapped,S20PI_n1_E,1028,1028,1028,0.011296
group-mapped,S20PI_n1_B,1028,1,1,0.012288
group-mapped,S20PI_n1,1028,1028,2547,0.01536
group-mapped,M40PI_n_E,2182,2182,2063,0.014336
group-mapped,M40PI_n_B,2182,3,3,0.011264
group-mapped,M40PI_n_C,3,2182,3,0.013312
group-mapped,M40PI_n,2182,2182,5341,0.01536
group-mapped,zeros_nopss_13k_C,46,13296,92,0.01536
group-mapped,zeros_nopss_13k_iv,13296,1,1664,0.012288
group-mapped,zeros_nopss_13k_B,13296,46,92,0.012288
group-mapped,zeros_nopss_13k_E,13296,13296,1664,0.012288
group-mapped,zeros_nopss_13k,13296,13296,48827,0.026624
group-mapped,bips07_2476_iv,16861,1,2476,0.013312
group-mapped,bips07_2476_C,4,16861,20,0.012288
group-mapped,bips07_2476,16861,16861,66498,0.03072
group-mapped,bips07_2476_B,16861,4,4,0.013312
group-mapped,bips07_2476_E,16861,16861,2476,0.01024
group-mapped,S20PI_n,1182,1182,2881,0.0184
group-mapped,S20PI_n_C,1,1182,1,0.013312
group-mapped,S20PI_n_E,1182,1182,1063,0.017408
group-mapped,S20PI_n_B,1182,1,1,0.013312
group-mapped,S10PI_n1,528,528,1317,0.014336
group-mapped,S10PI_n1_B,528,1,1,0.012288
group-mapped,S10PI_n1_E,528,528,528,0.013312
group-mapped,S10PI_n1_C,1,528,1,0.012288
group-mapped,mimo46x46_system_E,13250,13250,1664,0.012288
group-mapped,mimo46x46_system_B,13250,46,46,0.011264
group-mapped,mimo46x46_system_C,46,13250,46,0.012288
group-mapped,mimo46x46_system,13250,13250,48735,0.0256
group-mapped,ww_36_pmec_36_C,1,66,1,0.012288
group-mapped,ww_36_pmec_36_B,66,1,1,0.012288
group-mapped,ww_36_pmec_36,66,66,1194,0.029696
group-mapped,M20PI_n1_C,3,1028,3,0.011264
group-mapped,M20PI_n1,1028,1028,2547,0.014336
group-mapped,M20PI_n1_E,1028,1028,1028,0.013312
group-mapped,M20PI_n1_B,1028,3,3,0.012288
group-mapped,bips98_606_C,4,7135,20,0.013312
group-mapped,bips98_606_iv,7135,1,606,0.012288
group-mapped,bips98_606_E,7135,7135,606,0.012288
group-mapped,bips98_606_B,7135,4,4,0.013312
group-mapped,bips98_606,7135,7135,34738,0.0256
group-mapped,juba40k_B,40337,2,2,0.012288
group-mapped,juba40k_E,40337,40337,5723,0.016352
group-mapped,juba40k_C,1,40337,6,0.011264
group-mapped,juba40k_iv,40337,1,5723,0.011264
group-mapped,juba40k,40337,40337,144945,0.032768
group-mapped,bips98_1450_C,4,11305,20,0.012288
