kernel,dataset,rows,cols,nnzs,elapsed
merge-path,bcsstm21,3600,3600,3600,0.019043
merge-path,bcsstm22,138,138,138,0.0148926
merge-path,bcsstm23,3134,3134,3134,0.0209961
merge-path,bcsstm24,3562,3562,3562,0.0200195
merge-path,bcsstm25,15439,15439,15439,0.019043
merge-path,bcsstm26,1922,1922,1922,0.019043
merge-path,bcsstm27,1224,1224,56126,0.0180664
merge-path,bcsstm34,588,588,24270,0.0200195
merge-path,bcsstm35,30237,30237,20619,0.0200195
merge-path,bcsstm36,23052,23052,320606,0.0290527
merge-path,bcsstm37,25503,25503,15525,0.0209961
merge-path,bcsstm38,8032,8032,10485,0.0200195
merge-path,bcsstm39,46772,46772,46772,0.0197754
merge-path,beacxc,497,506,50409,0.019043
merge-path,beaflw,497,507,53403,0.019043
merge-path,beause,497,507,44551,0.0178223
merge-path,belgium_osm,1441295,1441295,3099940,0.135986
merge-path,BenElechi1,245874,245874,13150496,0.177002
merge-path,BenElechi1_b,245874,40543,971682,0.0422363
merge-path,benzene,8219,8219,242669,0.0209961
merge-path,bfly,49152,49152,196608,0.0219727
merge-path,bfly_G_01,24,24,96,0.0158691
merge-path,bfly_G_02,64,64,256,0.0161133
merge-path,bfly_G_03,160,160,640,0.0158691
merge-path,bfly_G_04,384,384,1536,0.019043
merge-path,bfly_G_05,896,896,3584,0.0200195
merge-path,bfly_G_06,2048,2048,8192,0.0200195
merge-path,bfly_G_07,4608,4608,18432,0.0200195
merge-path,bfly_G_08,10240,10240,40960,0.019043
merge-path,bfly_G_09,22528,22528,90112,0.0209961
merge-path,bfly_G_10,49152,49152,196608,0.0231934
merge-path,bfwa398,398,398,3678,0.0178223
merge-path,bfwa62,62,62,450,0.0129395
merge-path,bfwa782,782,782,7514,0.0178223
merge-path,bfwb398,398,398,2910,0.019043
merge-path,bfwb62,62,62,342,0.0141602
merge-path,bfwb782,782,782,5982,0.019043
merge-path,bibd_11_5,55,462,4620,0.019043
merge-path,bibd_12_4,66,495,2970,0.0180664
merge-path,bibd_12_5,66,792,7920,0.0200195
merge-path,bibd_13_6,78,1716,25740,0.019043
merge-path,bibd_14_7,91,3432,72072,0.0200195
merge-path,bibd_15_3,105,455,1365,0.0180664
merge-path,bibd_15_7,105,6435,135135,0.0200195
merge-path,bibd_16_8,120,12870,360360,0.0229492
merge-path,bibd_17_3,136,680,2040,0.019043
merge-path,bibd_17_4,136,2380,14280,0.019043
merge-path,bibd_17_4b,136,2380,14280,0.019043
merge-path,bibd_17_8,136,24310,680680,0.0280762
merge-path,bibd_18_9,153,48620,1750320,0.0407715
merge-path,bibd_19_9,171,92378,3325608,0.0581055
merge-path,bibd_20_10,190,184756,8314020,0.109863
merge-path,bibd_22_8,231,319770,8953560,0.121094
merge-path,bibd_49_3,1176,18424,55272,0.0200195
merge-path,bibd_81_2,3240,3240,3240,0.0200195
merge-path,bibd_81_3,3240,85320,255960,0.0229492
merge-path,bibd_9_3,36,84,252,0.0151367
merge-path,bibd_9_5,36,126,1260,0.019043
merge-path,big,13209,13209,91465,0.0209961
merge-path,big_dual,30269,30269,89858,0.0209961
merge-path,Binaryalphadigs_10NN,1404,1404,19392,0.019043
merge-path,biplane-9,21701,21701,84076,0.0209961
merge-path,bips07_1693,13275,13275,49044,0.019043
merge-path,bips07_1693_B,13275,4,4,0.0180664
merge-path,bips07_1693_C,4,13275,20,0.0141602
merge-path,bips07_1693_E,13275,13275,1693,0.0209961
merge-path,bips07_1693_iv,13275,1,1693,0.0200195
merge-path,bips07_1998,15066,15066,62198,0.0200195
merge-path,bips07_1998_B,15066,4,4,0.0180664
merge-path,bips07_1998_C,4,15066,20,0.0151367
merge-path,bips07_1998_E,15066,15066,1998,0.0197754
merge-path,bips07_1998_iv,15066,1,1998,0.0200195
merge-path,bips07_2476,16861,16861,66498,0.019043
merge-path,bips07_2476_B,16861,4,4,0.0209961
merge-path,bips07_2476_C,4,16861,20,0.0170898
merge-path,bips07_2476_E,16861,16861,2476,0.0209961
merge-path,bips07_2476_iv,16861,1,2476,0.0209961
merge-path,bips07_3078,21128,21128,75729,0.0200195
merge-path,bips07_3078_B,21128,4,4,0.0178223
merge-path,bips07_3078_C,4,21128,20,0.0148926
merge-path,bips07_3078_E,21128,21128,3078,0.0200195
merge-path,bips07_3078_iv,21128,1,3078,0.019043
merge-path,bips98_1142,9735,9735,40983,0.0200195
merge-path,bips98_1142_B,9735,4,4,0.019043
merge-path,bips98_1142_C,4,9735,20,0.0151367
merge-path,bips98_1142_E,9735,9735,1142,0.0200195
merge-path,bips98_1142_iv,9735,1,1142,0.0219727
merge-path,bips98_1450,11305,11305,44678,0.0200195
merge-path,bips98_1450_B,11305,4,4,0.0200195
merge-path,bips98_1450_C,4,11305,20,0.0151367
merge-path,bips98_1450_E,11305,11305,1450,0.0209961
merge-path,bips98_1450_iv,11305,1,1450,0.0187988
merge-path,bips98_606,7135,7135,34738,0.0209961
merge-path,bips98_606_B,7135,4,4,0.0170898
merge-path,bips98_606_C,4,7135,20,0.0161133
merge-path,bips98_606_E,7135,7135,606,0.019043
merge-path,bips98_606_iv,7135,1,606,0.0200195
merge-path,blckhole,2132,2132,14872,0.0200195
merge-path,blockqp1,60012,60012,640033,0.0290527
merge-path,bloweya,30004,30004,150009,0.0219727
merge-path,bloweybl,30003,30003,120000,0.0200195
merge-path,bloweybq,10001,10001,69991,0.0200195
merge-path,bmw3_2,227362,227362,11288630,0.157959
merge-path,bmw7st_1,141347,141347,7339667,0.12915
merge-path,bmwcra_1,148770,148770,10644002,0.145996
merge-path,bodyy4,17546,17546,121938,0.0219727
merge-path,bodyy5,18589,18589,129281,0.0229492
merge-path,bodyy6,19366,19366,134748,0.0209961
merge-path,bone010,986703,986703,71666325,0.836914
merge-path,bone010_B,986703,1,1,0.0310059
merge-path,bone010_C,3,986703,3,0.0151367
merge-path,bone010_M,986703,986703,23888775,0.333008
merge-path,boneS01,127224,127224,6715152,0.12085
merge-path,boneS01_B,127224,1,1,0.0180664
merge-path,boneS01_C,3,127224,3,0.0151367
merge-path,boneS01_M,127224,127224,2238384,0.0610352
merge-path,boneS10,914898,914898,55468422,0.659912
merge-path,boneS10_B,914898,1,1,0.0300293
merge-path,boneS10_C,3,914898,3,0.0148926
merge-path,boneS10_M,914898,914898,18489474,0.272949
merge-path,boyd1,93279,93279,1211231,0.0400391
merge-path,boyd2,466316,466316,1500397,0.0620117
merge-path,bp_0,822,822,3276,0.0219727
merge-path,bp_1000,822,822,4661,0.019043
merge-path,bp_1200,822,822,4726,0.0180664
merge-path,bp_1400,822,822,4790,0.0187988
merge-path,bp_1600,822,822,4841,0.019043
merge-path,bp_200,822,822,3802,0.019043
merge-path,bp_400,822,822,4028,0.019043
merge-path,bp_600,822,822,4172,0.019043
merge-path,bp_800,822,822,4534,0.019043
merge-path,brack2,62631,62631,733118,0.0358887
merge-path,brainpc2,27607,27607,179395,0.0219727
merge-path,bratu3d,27792,27792,173796,0.0209961
merge-path,breasttissue_10NN,106,106,1412,0.0180664
merge-path,Bump_2911,2911419,2911419,127729899,1.51904
merge-path,bundle_adj,513351,513351,20208051,0.264893
merge-path,bundle1,10581,10581,770901,0.0351562
merge-path,bwm200,200,200,796,0.0170898
merge-path,bwm2000,2000,2000,7996,0.0200195
merge-path,c-18,2169,2169,15145,0.019043
merge-path,c-19,2327,2327,21817,0.019043
merge-path,c-20,2921,2921,22685,0.019043
merge-path,c-21,3509,3509,32157,0.019043
merge-path,c-22,3792,3792,28872,0.0180664
merge-path,c-23,3969,3969,31079,0.0187988
merge-path,c-24,4119,4119,35699,0.0200195
merge-path,c-25,3797,3797,49635,0.0200195
merge-path,c-26,4307,4307,34537,0.0187988
merge-path,c-27,4563,4563,31375,0.0180664
merge-path,c-28,4598,4598,30590,0.019043
merge-path,c-29,5033,5033,43731,0.019043
merge-path,c-30,5321,5321,65693,0.0178223
merge-path,c-31,5339,5339,78571,0.0209961
merge-path,c-32,5975,5975,54471,0.019043
merge-path,c-33,6317,6317,56123,0.019043
merge-path,c-34,6611,6611,64333,0.0187988
merge-path,c-35,6537,6537,62891,0.0187988
merge-path,c-36,7479,7479,65941,0.0200195
merge-path,c-37,8204,8204,74676,0.0209961
merge-path,c-38,8127,8127,77689,0.019043
merge-path,c-39,9271,9271,136811,0.019043
merge-path,c-40,9941,9941,81501,0.0200195
merge-path,c-41,9769,9769,101745,0.0200195
merge-path,c-42,10471,10471,110285,0.0200195
merge-path,c-43,11125,11125,123675,0.0200195
merge-path,c-44,10728,10728,85000,0.019043
merge-path,c-45,13206,13206,174452,0.0209961
merge-path,c-46,14913,14913,130397,0.0209961
merge-path,c-47,15343,15343,211401,0.0219727
merge-path,c-48,18354,18354,166080,0.0212402
merge-path,c-49,21132,21132,157042,0.0219727
merge-path,c-50,22401,22401,193625,0.0231934
merge-path,c-51,23196,23196,203050,0.0229492
merge-path,c-52,23948,23948,202716,0.0222168
merge-path,c-53,30235,30235,372213,0.0268555
merge-path,c-54,31793,31793,391693,0.0249023
merge-path,c-55,32780,32780,403450,0.0249023
merge-path,c-56,35910,35910,380900,0.0251465
merge-path,c-57,37833,37833,405197,0.0258789
merge-path,c-58,37595,37595,552557,0.0270996
merge-path,c-59,41282,41282,480536,0.0268555
merge-path,c-60,43640,43640,298578,0.0241699
merge-path,c-61,43618,43618,310016,0.0249023
merge-path,c-62,41731,41731,559343,0.0290527
merge-path,c-62ghs,41731,41731,559343,0.0280762
merge-path,c-63,44234,44234,434704,0.026123
merge-path,c-64,51035,51035,717841,0.032959
merge-path,c-64b,51035,51035,717841,0.0319824
merge-path,c-65,48066,48066,360528,0.0239258
merge-path,c-66,49989,49989,499007,0.0268555
merge-path,c-66b,49989,49989,499007,0.0270996
merge-path,c-67,57975,57975,531935,0.0280762
merge-path,c-67b,57975,57975,531935,0.0300293
merge-path,c-68,64810,64810,566006,0.0280762
